id,stationname,hastide,sunrise,sunset,moonrise,humidity,temperature,description,rainamount,wind,sunshine,created_at,updated_at
170,Hanimadhoo,1,06:03,17:57,20:06,88%,28°C,cloudy,3.4 mm,E 05 mph,6:24,2019-12-15 12:00:11,2019-12-15 12:00:11
171,Hanimadhoo,1,06:03,17:57,20:06,83%,28°C,fine,3.4 mm,E 09 mph,0:24,2019-12-16 00:00:05,2019-12-16 00:00:05
172,Hanimadhoo,1,06:04,17:58,22:02,75%,31°C,fine,15.8 mm,E 07 mph,0:24,2019-12-16 12:00:06,2019-12-16 12:00:06
173,Hanimadhoo,1,06:04,17:58,22:02,77%,28°C,fine,15.8 mm,NE 10 mph,10:12,2019-12-17 00:00:12,2019-12-17 00:00:12
174,Hanimadhoo,1,06:05,17:58,22:57,70%,30°C,fine,NIL,NE 09 mph,10:12,2019-12-17 12:00:11,2019-12-17 12:00:11
175,Hanimadhoo,1,06:05,17:58,22:57,82%,28°C,fine,NIL,NE 08 mph,8:18,2019-12-18 00:00:06,2019-12-18 00:00:06
176,Hanimadhoo,1,06:05,17:59,23:50,72%,31°C,fine,TRACE,NE 13 mph,8:18,2019-12-18 12:00:06,2019-12-18 12:00:06
177,Hanimadhoo,1,06:05,17:59,23:50,83%,28°C,fine,TRACE,NNE 07 mph,8:18,2019-12-19 00:00:05,2019-12-19 00:00:05
178,Hanimadhoo,1,06:06,17:59,00:00,80%,30°C,fine,NIL,ENE 10 mph,8:18,2019-12-19 12:00:09,2019-12-19 12:00:09
179,Hanimadhoo,1,06:06,17:59,00:00,95%,26°C,thundershower,NIL,SE 13 mph,1:12,2019-12-20 00:00:05,2019-12-20 00:00:05
180,Hanimadhoo,1,06:06,17:59,00:00,78%,29°C,cloudy,NIL,ENE 09 mph,1:12,2019-12-20 12:00:05,2019-12-20 12:00:05
181,Hanimadhoo,1,06:06,17:59,00:00,80%,28°C,cloudy,NIL,E 10 mph,1:24,2019-12-21 00:00:05,2019-12-21 00:00:05
182,Hanimadhoo,1,06:07,18:00,01:34,78%,31°C,cloudy,TRACE,E 12 mph,1:24,2019-12-21 12:00:05,2019-12-21 12:00:05
183,Hanimadhoo,1,06:07,18:00,01:34,84%,29°C,fine,TRACE,E 13 mph,6:12,2019-12-22 00:00:06,2019-12-22 00:00:06
184,Hanimadhoo,1,06:07,18:01,02:25,82%,29°C,cloudy,TRACE,E 13 mph,6:12,2019-12-22 12:00:11,2019-12-22 12:00:11
185,Hanimadhoo,1,06:07,18:01,02:25,87%,28°C,fine,TRACE,SE 06 mph,3:54,2019-12-23 00:00:05,2019-12-23 00:00:05
186,Hanimadhoo,1,06:08,18:01,03:18,88%,27°C,cloudy,60.1 mm,SSE 15 mph,3:54,2019-12-24 00:00:05,2019-12-24 00:00:05
187,Hanimadhoo,1,06:08,18:02,04:12,83%,29°C,fine,2.5 mm,E 08 mph,9:12,2019-12-25 00:00:13,2019-12-25 00:00:13
188,Hanimadhoo,1,06:09,18:02,05:08,76%,31°C,fine,NIL,E 09 mph,9:12,2019-12-25 12:00:12,2019-12-25 12:00:12
189,Hanimadhoo,1,06:09,18:02,05:08,92%,28°C,slight shower,NIL,ESE 06 mph,9:24,2019-12-26 00:00:06,2019-12-26 00:00:06
190,Hanimadhoo,1,06:04,18:17,06:09,75%,31°C,fine,6.6 mm,ESE 07 mph,9:24,2019-12-26 12:00:10,2019-12-26 12:00:10
191,Hanimadhoo,1,06:04,18:17,06:09,80%,29°C,fine,6.6 mm,E 13 mph,10:54,2019-12-27 00:00:05,2019-12-27 00:00:05
192,Hanimadhoo,1,06:10,18:03,06:59,73%,31°C,fine,NIL,E 07 mph,10:54,2019-12-27 12:00:04,2019-12-27 12:00:04
193,Hanimadhoo,1,06:10,18:03,06:59,86%,27°C,fine,NIL,ENE 03 mph,10:48,2019-12-28 00:00:07,2019-12-28 00:00:07
194,Hanimadhoo,1,06:10,18:04,07:53,73%,31°C,fine,NIL,E 06 mph,10:48,2019-12-28 12:00:05,2019-12-28 12:00:05
195,Hanimadhoo,1,06:10,18:04,07:53,81%,28°C,fine,NIL,E 07 mph,10:48,2019-12-29 00:00:03,2019-12-29 00:00:03
196,Hanimadhoo,1,06:11,18:04,08:43,68%,30°C,fine,NIL,E 09 mph,10:48,2019-12-29 12:00:09,2019-12-29 12:00:09
197,Hanimadhoo,1,06:11,18:04,08:43,79%,28°C,fine,NIL,E 09 mph,10:24,2019-12-30 00:00:05,2019-12-30 00:00:05
198,Hanimadhoo,1,06:11,18:05,09:30,73%,31°C,fine,1.9 mm,E 07 mph,10:24,2019-12-30 12:00:06,2019-12-30 12:00:06
199,Hanimadhoo,1,06:11,18:05,09:30,79%,28°C,fine,1.9 mm,E 07 mph,8:48,2019-12-31 00:00:05,2019-12-31 00:00:05
200,Hanimadhoo,1,06:12,18:05,10:13,72%,31°C,cloudy,NIL,E 05 mph,8:48,2019-12-31 12:00:09,2019-12-31 12:00:09
201,Hanimadhoo,1,06:12,18:05,10:13,84%,27°C,fine,NIL,E 05 mph,6:36,2020-01-01 00:00:09,2020-01-01 00:00:09
202,Hanimadhoo,1,05:00,18:06,10:55,72%,31°C,fine,TRACE,E 08 mph,6:36,2020-01-01 12:00:05,2020-01-01 12:00:05
203,Hanimadhoo,1,05:00,18:06,10:55,81%,29°C,fine,TRACE,E 07 mph,10:06,2020-01-02 00:00:05,2020-01-02 00:00:05
204,Hanimadhoo,1,05:00,18:06,10:55,83%,28°C,fine,0.6 mm,NE 09 mph,10:18,2020-01-03 00:00:07,2020-01-03 00:00:07
205,Hanimadhoo,1,05:00,18:06,10:55,72%,31°C,partly cloudy,TRACE,NE 09 mph,10:18,2020-01-03 12:00:10,2020-01-03 12:00:10
206,Hanimadhoo,1,05:00,18:06,10:55,85%,28°C,fine,TRACE,ENE 07 mph,8:30,2020-01-04 00:00:10,2020-01-04 00:00:10
207,Hanimadhoo,1,05:00,18:06,10:55,76%,30°C,fine,TRACE,NE 10 mph,8:30,2020-01-04 12:00:04,2020-01-04 12:00:04
208,Hanimadhoo,1,05:00,18:06,10:55,87%,28°C,partly cloudy,TRACE,NNE 06 mph,10:0,2020-01-05 00:00:09,2020-01-05 00:00:09
209,Hanimadhoo,1,05:00,18:06,10:55,74%,30°C,fine,16.0 mm,N 09 mph,10:0,2020-01-05 12:00:06,2020-01-05 12:00:06
210,Hanimadhoo,1,06:14,18:08,14:17,75%,31°C,fine,1.2 mm,NE 12 mph,10:06,2020-01-06 12:00:06,2020-01-06 12:00:06
211,Hanimadhoo,1,06:14,18:08,14:17,82%,28°C,fine,1.2 mm,ENE 12 mph,9:42,2020-01-07 00:00:12,2020-01-07 00:00:12
212,Hanimadhoo,1,06:15,18:09,15:04,75%,30°C,fine,TRACE,ENE 08 mph,9:42,2020-01-07 12:00:11,2020-01-07 12:00:11
213,Hanimadhoo,1,06:15,18:09,15:04,82%,28°C,fine,TRACE,E 05 mph,9:12,2020-01-08 00:00:05,2020-01-08 00:00:05
214,Hanimadhoo,1,06:16,18:10,16:05,70%,30°C,fine,NIL,NNW 05 mph,9:12,2020-01-08 12:00:06,2020-01-08 12:00:06
215,Hanimadhoo,1,06:16,18:10,16:05,88%,26°C,fine,NIL,NNE 03 mph,10:18,2020-01-09 00:00:04,2020-01-09 00:00:04
216,Hanimadhoo,1,06:16,18:10,16:05,75%,30°C,fine,NIL,NNW 06 mph,10:18,2020-01-09 12:00:08,2020-01-09 12:00:08
217,Hanimadhoo,1,06:16,18:10,16:05,80%,28°C,fine,NIL,ENE 06 mph,9:0,2020-01-10 00:00:09,2020-01-10 00:00:09
218,Hanimadhoo,1,06:16,18:10,17:48,69%,31°C,fine,NIL,E 08 mph,9:0,2020-01-10 12:00:04,2020-01-10 12:00:04
219,Hanimadhoo,1,06:16,18:10,17:48,81%,28°C,fine,NIL,E 09 mph,9:42,2020-01-11 00:00:06,2020-01-11 00:00:06
220,Hanimadhoo,1,06:16,18:11,18:49,62%,30°C,windy,NIL,ENE 16 mph,9:42,2020-01-11 12:00:04,2020-01-11 12:00:04
221,Hanimadhoo,1,06:16,18:11,18:49,67%,28°C,fine,NIL,ENE 10 mph,10:48,2020-01-12 00:00:07,2020-01-12 00:00:07
222,Hanimadhoo,1,06:17,18:11,19:49,60%,31°C,fine,NIL,N 07 mph,10:48,2020-01-12 12:00:10,2020-01-12 12:00:10
223,Hanimadhoo,1,06:17,18:11,19:49,66%,28°C,partly cloudy,NIL,N 06 mph,10:18,2020-01-13 00:00:06,2020-01-13 00:00:06
224,Hanimadhoo,1,06:17,18:12,20:48,61%,31°C,partly cloudy,NIL,N 07 mph,10:18,2020-01-13 12:00:06,2020-01-13 12:00:06
225,Hanimadhoo,1,06:17,18:12,20:48,81%,26°C,fine,NIL,NNE 05 mph,10:54,2020-01-14 00:00:10,2020-01-14 00:00:10
226,Hanimadhoo,1,06:17,18:12,21:45,67%,31°C,partly cloudy,NIL,NE 09 mph,10:54,2020-01-14 12:00:05,2020-01-14 12:00:05
227,Hanimadhoo,1,06:17,18:12,21:45,80%,25°C,fine,NIL,NNE 05 mph,8:24,2020-01-15 00:00:07,2020-01-15 00:00:07
228,Hanimadhoo,1,06:16,18:10,17:48,59%,31°C,fine,NIL,ENE 06 mph,8:24,2020-01-15 12:00:06,2020-01-15 12:00:06
229,Hanimadhoo,1,06:16,18:10,17:48,87%,24°C,fine,NIL,E 03 mph,10:54,2020-01-16 00:00:04,2020-01-16 00:00:04
230,Hanimadhoo,1,06:18,18:13,23:33,71%,30°C,cloudy,NIL,E 05 mph,10:54,2020-01-16 12:00:05,2020-01-16 12:00:05
231,Hanimadhoo,1,06:18,18:13,23:33,88%,25°C,fine,NIL,Variable 02 mph,2:12,2020-01-17 00:00:10,2020-01-17 00:00:10
232,Hanimadhoo,1,06:18,18:13,00:00,71%,31°C,fine,1.1 mm,E 08 mph,2:12,2020-01-17 12:00:11,2020-01-17 12:00:11
233,Hanimadhoo,1,06:18,18:13,00:00,74%,28°C,fine,1.1 mm,E 09 mph,9:18,2020-01-18 00:00:09,2020-01-18 00:00:09
234,Hanimadhoo,1,06:18,18:13,00:00,79%,28°C,partly cloudy,NIL,NE 09 mph,10:42,2020-01-19 00:00:07,2020-01-19 00:00:07
235,Hanimadhoo,1,06:18,18:13,00:00,72%,30°C,fine,NIL,E 07 mph,10:42,2020-01-19 12:00:07,2020-01-19 12:00:07
236,Hanimadhoo,1,06:18,18:13,00:00,88%,28°C,fine,NIL,NE 06 mph,7:54,2020-01-20 00:00:07,2020-01-20 00:00:07
237,Hanimadhoo,1,06:19,18:14,02:11,76%,30°C,fine,1.7 mm,E 12 mph,7:54,2020-01-20 12:00:09,2020-01-20 12:00:09
238,Hanimadhoo,1,06:19,18:14,02:11,79%,28°C,fine,1.7 mm,ENE 08 mph,8:42,2020-01-21 00:00:05,2020-01-21 00:00:05
239,Hanimadhoo,1,06:19,18:15,03:06,76%,30°C,fine,0.3 mm,NE 10 mph,8:42,2020-01-21 12:00:06,2020-01-21 12:00:06
240,Hanimadhoo,1,06:19,18:15,03:06,84%,28°C,fine,0.3 mm,ENE 10 mph,10:0,2020-01-22 00:00:11,2020-01-22 00:00:11
241,Hanimadhoo,1,06:19,18:15,04:01,72%,32°C,fine,NIL,E 09 mph,10:0,2020-01-22 12:00:06,2020-01-22 12:00:06
242,Hanimadhoo,1,06:20,18:15,04:56,73%,31°C,partly cloudy,NIL,ENE 10 mph,9:12,2020-01-23 12:00:08,2020-01-23 12:00:08
243,Hanimadhoo,1,06:20,18:15,04:56,93%,27°C,fine,NIL,NNE 03 mph,7:24,2020-01-24 00:00:06,2020-01-24 00:00:06
244,Hanimadhoo,1,06:20,18:16,05:50,72%,32°C,fine,NIL,N 09 mph,7:24,2020-01-24 12:00:10,2020-01-24 12:00:10
245,Hanimadhoo,1,06:20,18:16,05:50,92%,27°C,fine,NIL,ENE 03 mph,7:24,2020-01-25 00:00:04,2020-01-25 00:00:04
246,Hanimadhoo,1,06:20,18:16,06:40,77%,30°C,cloudy,NIL,N 03 mph,7:24,2020-01-25 12:00:05,2020-01-25 12:00:05
247,Hanimadhoo,1,06:20,18:16,06:40,90%,26°C,fine,NIL,N 03 mph,5:48,2020-01-26 00:00:06,2020-01-26 00:00:06
248,Hanimadhoo,1,06:20,18:16,07:28,81%,29°C,partly cloudy,NIL,N 06 mph,5:48,2020-01-26 12:00:10,2020-01-26 12:00:10
249,Hanimadhoo,1,06:20,18:17,08:12,73%,30°C,fine,TRACE,ESE 06 mph,5:0,2020-01-27 12:00:11,2020-01-27 12:00:11
250,Hanimadhoo,1,06:20,18:17,08:12,74%,28°C,cloudy,TRACE,E 06 mph,6:06,2020-01-28 00:00:04,2020-01-28 00:00:04
251,Hanimadhoo,1,06:20,18:17,08:54,68%,31°C,fine,NIL,ENE 08 mph,6:06,2020-01-28 12:00:06,2020-01-28 12:00:06
252,Hanimadhoo,1,06:20,18:17,08:54,78%,28°C,fine,NIL,ENE 09 mph,8:18,2020-01-29 00:00:05,2020-01-29 00:00:05
253,Hanimadhoo,1,06:20,18:17,09:33,66%,31°C,fine,NIL,ENE 12 mph,8:18,2020-01-29 12:00:05,2020-01-29 12:00:05
254,Hanimadhoo,1,06:20,18:17,09:33,73%,28°C,fine,NIL,ENE 08 mph,10:42,2020-01-30 00:00:08,2020-01-30 00:00:08
255,Hanimadhoo,1,06:21,18:17,10:12,88%,26°C,fine,NIL,NNE 05 mph,10:42,2020-01-31 00:00:09,2020-01-31 00:00:09
256,Hanimadhoo,1,06:21,18:18,10:50,69%,31°C,fine,NIL,NNE 12 mph,10:42,2020-01-31 12:00:06,2020-01-31 12:00:06
257,Hanimadhoo,1,06:21,18:18,10:50,79%,27°C,fine,NIL,NNE 06 mph,8:06,2020-02-01 00:00:05,2020-02-01 00:00:05
258,Hanimadhoo,1,06:21,18:18,10:50,84%,27°C,fine,NIL,NNE 06 mph,10:18,2020-02-02 00:00:05,2020-02-02 00:00:05
259,Hanimadhoo,1,06:21,18:18,10:50,68%,31°C,fine,NIL,E 09 mph,10:18,2020-02-02 12:00:10,2020-02-02 12:00:10
260,Hanimadhoo,1,06:21,18:18,10:50,72%,28°C,fine,NIL,E 07 mph,10:0,2020-02-03 00:00:07,2020-02-03 00:00:07
261,Hanimadhoo,1,06:21,18:18,12:54,68%,31°C,fine,NIL,ENE 06 mph,10:0,2020-02-03 12:00:10,2020-02-03 12:00:10
262,Hanimadhoo,1,06:21,18:19,13:42,80%,28°C,fine,TRACE,NE 07 mph,10:12,2020-02-05 00:00:05,2020-02-05 00:00:05
263,Hanimadhoo,1,06:21,18:19,14:34,68%,31°C,fine,NIL,ENE 09 mph,10:12,2020-02-05 12:00:05,2020-02-05 12:00:05
264,Hanimadhoo,1,06:21,18:19,14:34,80%,28°C,fine,NIL,NE 08 mph,10:12,2020-02-06 00:00:04,2020-02-06 00:00:04
265,Hanimadhoo,1,06:21,18:19,15:30,68%,31°C,fine,NIL,ENE 08 mph,10:12,2020-02-06 12:00:05,2020-02-06 12:00:05
266,Hanimadhoo,1,06:21,18:19,15:30,81%,27°C,fine,NIL,E 06 mph,10:24,2020-02-07 00:00:04,2020-02-07 00:00:04
267,Hanimadhoo,1,06:21,18:19,16:29,65%,31°C,fine,NIL,ENE 07 mph,10:24,2020-02-07 12:00:09,2020-02-07 12:00:09
268,Hanimadhoo,1,06:21,18:19,16:29,87%,27°C,partly cloudy,NIL,CALM,9:54,2020-02-08 00:00:06,2020-02-08 00:00:06
269,Hanimadhoo,1,06:21,18:19,17:31,81%,30°C,cloudy,NIL,E 06 mph,9:54,2020-02-08 12:00:07,2020-02-08 12:00:07
270,Hanimadhoo,1,06:21,18:19,17:31,81%,28°C,partly cloudy,NIL,NNE 06 mph,2:48,2020-02-09 00:00:10,2020-02-09 00:00:10
271,Hanimadhoo,1,06:21,18:19,18:32,74%,30°C,partly cloudy,TRACE,NE 13 mph,2:48,2020-02-09 12:00:10,2020-02-09 12:00:10
272,Hanimadhoo,1,06:21,18:19,18:32,78%,29°C,fine,TRACE,ENE 09 mph,7:30,2020-02-10 00:00:05,2020-02-10 00:00:05
273,Hanimadhoo,1,06:21,18:19,19:32,74%,30°C,fine,NIL,E 12 mph,7:30,2020-02-10 12:00:06,2020-02-10 12:00:06
274,Hanimadhoo,1,06:21,18:19,19:32,80%,28°C,fine,NIL,E 07 mph,9:24,2020-02-11 00:00:05,2020-02-11 00:00:05
275,Hanimadhoo,1,06:21,18:20,20:29,67%,31°C,windy,TRACE,E 15 mph,9:24,2020-02-11 12:00:12,2020-02-11 12:00:12
276,Hanimadhoo,1,06:21,18:20,20:29,75%,28°C,fine,TRACE,E 09 mph,10:06,2020-02-12 00:00:11,2020-02-12 00:00:11
277,Hanimadhoo,1,06:20,18:20,21:25,88%,27°C,fine,NIL,NNE 05 mph,10:42,2020-02-13 03:45:14,2020-02-13 03:45:14
278,Hanimadhoo,1,06:20,18:20,21:25,88%,27°C,fine,NIL,NNE 05 mph,10:42,2020-02-13 03:45:15,2020-02-13 03:45:15
279,Hanimadhoo,1,06:20,18:20,21:25,88%,27°C,fine,NIL,NNE 05 mph,10:42,2020-02-13 05:00:05,2020-02-13 05:00:05
280,Hanimadhoo,1,06:20,18:20,22:19,70%,31°C,fine,NIL,N 07 mph,10:42,2020-02-13 17:00:11,2020-02-13 17:00:11
281,Hanimadhoo,1,06:20,18:20,22:19,83%,29°C,fine,NIL,E 06 mph,10:30,2020-02-14 05:00:06,2020-02-14 05:00:06
282,Hanimadhoo,1,06:20,18:20,23:13,72%,32°C,fine,NIL,E 06 mph,10:30,2020-02-14 17:00:05,2020-02-14 17:00:05
283,Hanimadhoo,1,06:20,18:20,23:13,81%,29°C,lightning,NIL,N 08 mph,5:36,2020-02-15 05:00:05,2020-02-15 05:00:05
284,Hanimadhoo,1,06:20,18:20,00:00,76%,30°C,fine,NIL,NNW 05 mph,5:36,2020-02-15 17:00:05,2020-02-15 17:00:05
285,Hanimadhoo,1,06:20,18:20,00:00,90%,26°C,fine,NIL,NNE 03 mph,8:18,2020-02-16 05:00:11,2020-02-16 05:00:11
286,Hanimadhoo,1,06:20,18:20,00:08,73%,32°C,fine,NIL,E 05 mph,8:18,2020-02-16 17:00:09,2020-02-16 17:00:09
287,Hanimadhoo,1,06:20,18:20,00:08,80%,29°C,fine,NIL,ENE 07 mph,8:24,2020-02-17 05:00:06,2020-02-17 05:00:06
288,Hanimadhoo,1,06:20,18:20,01:57,68%,31°C,fine,NIL,ENE 09 mph,10:0,2020-02-18 17:00:05,2020-02-18 17:00:05
289,Hanimadhoo,1,06:20,18:20,01:57,87%,26°C,fine,NIL,NNE 03 mph,10:18,2020-02-19 05:00:04,2020-02-19 05:00:04
290,Hanimadhoo,1,06:19,18:20,02:52,60%,31°C,fine,NIL,NE 12 mph,10:18,2020-02-19 17:00:05,2020-02-19 17:00:05
291,Hanimadhoo,1,06:19,18:20,02:52,74%,28°C,fine,NIL,ENE 06 mph,10:54,2020-02-20 05:00:10,2020-02-20 05:00:10
292,Hanimadhoo,1,06:19,18:20,03:45,60%,31°C,fine,NIL,ENE 08 mph,10:54,2020-02-20 17:00:06,2020-02-20 17:00:06
293,Hanimadhoo,1,06:19,18:20,03:45,76%,28°C,fine,NIL,ENE 09 mph,11:06,2020-02-21 05:00:04,2020-02-21 05:00:04
294,Hanimadhoo,1,06:19,18:20,04:36,63%,31°C,fine,NIL,NE 10 mph,11:06,2020-02-21 17:00:11,2020-02-21 17:00:11
295,Hanimadhoo,1,06:19,18:20,04:36,85%,28°C,fine,NIL,N 05 mph,9:24,2020-02-22 05:00:16,2020-02-22 05:00:16
296,Hanimadhoo,1,06:19,18:20,05:24,68%,32°C,partly cloudy,NIL,NE 13 mph,9:24,2020-02-22 17:00:05,2020-02-22 17:00:05
297,Hanimadhoo,1,06:19,18:20,05:24,84%,29°C,fine,NIL,E 08 mph,7:12,2020-02-23 05:00:05,2020-02-23 05:00:05
298,Hanimadhoo,1,06:19,18:20,05:24,71%,31°C,windy,TRACE,ENE 15 mph,7:12,2020-02-23 17:00:10,2020-02-23 17:00:10
299,Hanimadhoo,1,06:19,18:20,05:24,80%,28°C,fine,TRACE,ENE 07 mph,7:42,2020-02-24 05:00:04,2020-02-24 05:00:04
300,Hanimadhoo,1,06:19,18:20,05:24,72%,31°C,fine,NIL,E 10 mph,7:42,2020-02-24 17:00:05,2020-02-24 17:00:05
301,Hanimadhoo,1,06:19,18:20,05:24,80%,28°C,fine,NIL,ENE 06 mph,9:0,2020-02-25 05:00:16,2020-02-25 05:00:16
302,Hanimadhoo,1,06:18,18:20,07:31,67%,31°C,fine,NIL,ENE 08 mph,9:0,2020-02-25 17:00:10,2020-02-25 17:00:10
303,Hanimadhoo,1,06:18,18:20,07:31,86%,27°C,fine,NIL,NNE 06 mph,9:48,2020-02-26 05:00:04,2020-02-26 05:00:04
304,Hanimadhoo,1,06:18,18:20,08:10,67%,31°C,fine,NIL,ENE 07 mph,9:48,2020-02-26 17:00:05,2020-02-26 17:00:05
305,Hanimadhoo,1,06:18,18:20,08:10,88%,27°C,fine,NIL,NNW 03 mph,10:48,2020-02-27 05:00:11,2020-02-27 05:00:11
306,Hanimadhoo,1,06:18,18:20,08:48,72%,31°C,fine,NIL,N 06 mph,10:48,2020-02-27 17:00:04,2020-02-27 17:00:04
307,Hanimadhoo,1,06:18,18:20,08:48,84%,27°C,fine,NIL,NNE 03 mph,10:0,2020-02-28 05:00:11,2020-02-28 05:00:11
308,Hanimadhoo,1,06:17,18:20,09:27,66%,32°C,fine,NIL,NE 07 mph,10:0,2020-02-28 17:00:04,2020-02-28 17:00:04
309,Hanimadhoo,1,06:17,18:20,09:27,78%,29°C,fine,NIL,W 06 mph,9:06,2020-02-29 05:00:07,2020-02-29 05:00:07
310,Hanimadhoo,1,06:17,18:20,09:27,72%,31°C,fine,NIL,S 06 mph,9:06,2020-02-29 17:00:06,2020-02-29 17:00:06
311,Hanimadhoo,1,06:17,18:20,09:27,76%,28°C,fine,NIL,SE 08 mph,5:54,2020-03-01 05:00:11,2020-03-01 05:00:11
312,Hanimadhoo,1,06:17,18:20,10:48,64%,32°C,fine,NIL,E 08 mph,5:54,2020-03-01 17:00:09,2020-03-01 17:00:09
313,Hanimadhoo,1,06:17,18:20,10:48,83%,29°C,fine,NIL,E 06 mph,10:30,2020-03-02 05:00:05,2020-03-02 05:00:05
314,Hanimadhoo,1,06:16,18:20,11:33,69%,32°C,fine,NIL,ESE 06 mph,10:30,2020-03-02 17:00:06,2020-03-02 17:00:06
315,Hanimadhoo,1,06:16,18:20,11:33,77%,28°C,fine,NIL,ENE 07 mph,10:36,2020-03-03 05:00:10,2020-03-03 05:00:10
316,Hanimadhoo,1,06:16,18:20,11:33,67%,32°C,fine,NIL,ESE 05 mph,10:36,2020-03-03 17:00:05,2020-03-03 17:00:05
317,Hanimadhoo,1,06:16,18:20,11:33,82%,28°C,fine,NIL,N 04 mph,10:18,2020-03-04 05:00:05,2020-03-04 05:00:05
318,Hanimadhoo,1,06:16,18:19,13:15,87%,28°C,fine,NIL,NNE 03 mph,10:30,2020-03-05 05:00:04,2020-03-05 05:00:04
319,Hanimadhoo,1,06:15,18:19,14:11,70%,32°C,fine,NIL,NNW 06 mph,10:30,2020-03-05 17:00:04,2020-03-05 17:00:04
320,Hanimadhoo,1,06:15,18:19,14:11,88%,27°C,fine,NIL,VRB 02 mph,9:06,2020-03-06 05:00:05,2020-03-06 05:00:05
321,Hanimadhoo,1,06:15,18:19,15:11,67%,32°C,fine,NIL,SE 06 mph,9:06,2020-03-06 17:00:10,2020-03-06 17:00:10
322,Hanimadhoo,1,06:15,18:19,15:11,82%,27°C,fine,NIL,SSW 06 mph,10:0,2020-03-07 05:00:04,2020-03-07 05:00:04
323,Hanimadhoo,1,06:15,18:19,16:11,66%,31°C,fine,NIL,SSE 06 mph,10:0,2020-03-07 17:00:11,2020-03-07 17:00:11
324,Hanimadhoo,1,06:15,18:19,16:11,78%,29°C,fine,NIL,ESE 05 mph,11:06,2020-03-08 05:00:08,2020-03-08 05:00:08
325,Hanimadhoo,1,06:14,18:19,17:12,65%,32°C,fine,NIL,ESE 06 mph,11:06,2020-03-08 17:00:06,2020-03-08 17:00:06
326,Hanimadhoo,1,06:14,18:19,17:12,78%,28°C,fine,NIL,E 05 mph,11:0,2020-03-09 05:00:03,2020-03-09 05:00:03
327,Hanimadhoo,1,06:14,18:19,18:11,64%,32°C,fine,NIL,ESE 06 mph,11:0,2020-03-09 17:00:05,2020-03-09 17:00:05
328,Hanimadhoo,1,06:14,18:19,18:11,79%,29°C,fine,NIL,E 06 mph,11:0,2020-03-10 05:00:25,2020-03-10 05:00:25
329,Hanimadhoo,1,06:14,18:19,19:09,68%,32°C,fine,NIL,ENE 07 mph,11:0,2020-03-10 17:00:09,2020-03-10 17:00:09
330,Hanimadhoo,1,06:14,18:19,19:09,84%,28°C,fine,NIL,VARIABLE 02 mph,10:24,2020-03-11 05:00:09,2020-03-11 05:00:09
331,Hanimadhoo,1,06:13,18:18,20:06,68%,32°C,fine,NIL,E 08 mph,10:24,2020-03-11 17:00:05,2020-03-11 17:00:05
332,Hanimadhoo,1,06:13,18:18,20:06,83%,28°C,fine,NIL,ENE 03 mph,10:18,2020-03-12 05:00:05,2020-03-12 05:00:05
333,Hanimadhoo,1,06:13,18:18,21:02,68%,32°C,fine,NIL,E 06 mph,10:18,2020-03-12 17:00:05,2020-03-12 17:00:05
334,Hanimadhoo,1,06:13,18:18,21:02,81%,29°C,fine,NIL,NE 07 mph,9:54,2020-03-13 05:00:10,2020-03-13 05:00:10
335,Hanimadhoo,1,06:12,18:18,21:58,67%,33°C,fine,NILL mm,NE 12 mph,9:54,2020-03-13 17:00:10,2020-03-13 17:00:10
336,Hanimadhoo,1,06:12,18:18,21:58,86%,29°C,partly cloudy,NILL mm,N 07 mph,10:48,2020-03-14 05:00:10,2020-03-14 05:00:10
337,Hanimadhoo,1,06:12,18:18,22:55,67%,31°C,partly cloudy,1.0 mm,NNE 08 mph,10:48,2020-03-14 17:00:04,2020-03-14 17:00:04
338,Hanimadhoo,1,06:12,18:18,22:55,98%,26°C,lightning,1.0 mm,N 06 mph,4:24,2020-03-15 05:00:04,2020-03-15 05:00:04
339,Hanimadhoo,1,06:12,18:18,23:52,84%,30°C,fine,32.7 mm,ENE 05 mph,4:24,2020-03-15 17:00:10,2020-03-15 17:00:10
340,Hanimadhoo,1,06:12,18:18,23:52,95%,26°C,fine,32.7 mm,CALM,4:24,2020-03-16 05:00:04,2020-03-16 05:00:04
341,Hanimadhoo,1,06:11,18:17,00:48,70%,32°C,fine,NIL,ENE 15 mph,4:24,2020-03-17 17:00:05,2020-03-17 17:00:05
342,Hanimadhoo,1,06:11,18:17,00:48,79%,30°C,fine,NIL,E 10 mph,9:18,2020-03-18 05:00:04,2020-03-18 05:00:04
343,Hanimadhoo,1,06:10,18:17,01:42,79%,32°C,partly cloudy,NIL,E 10 mph,9:18,2020-03-18 17:00:04,2020-03-18 17:00:04
344,Hanimadhoo,1,06:10,18:17,01:42,88%,29°C,cloudy,NIL,E 07 mph,9:18,2020-03-19 05:00:05,2020-03-19 05:00:05
345,Hanimadhoo,1,06:10,18:17,02:33,74%,32°C,partly cloudy,TRACE,E 08 mph,7:06,2020-03-19 17:00:03,2020-03-19 17:00:03
346,Hanimadhoo,1,06:10,18:17,02:33,87%,28°C,fine,TRACE,E 03 mph,8:0,2020-03-20 05:00:05,2020-03-20 05:00:05
347,Hanimadhoo,1,06:10,18:17,03:22,71%,32°C,fine,NIL,NE 08 mph,8:0,2020-03-20 17:00:08,2020-03-20 17:00:08
